article,date,views,id
BBC,2017-11-01,128797,new_york_university:bbc
BBC,2017-12-01,127290,new_york_university:bbc
BBC,2018-01-01,137537,new_york_university:bbc
BBC,2018-02-01,208588,new_york_university:bbc
BBC,2018-03-01,243452,new_york_university:bbc
BBC,2018-04-01,240879,new_york_university:bbc
BBC,2018-05-01,281774,new_york_university:bbc
BBC,2018-06-01,168249,new_york_university:bbc
BBC,2018-07-01,201643,new_york_university:bbc
BBC,2018-08-01,171495,new_york_university:bbc
BBC,2018-09-01,174727,new_york_university:bbc
BBC,2018-10-01,193091,new_york_university:bbc
BBC,2018-11-01,217396,new_york_university:bbc
BBC,2018-12-01,226593,new_york_university:bbc
BBC,2019-01-01,218282,new_york_university:bbc
BBC,2019-02-01,204402,new_york_university:bbc
BBC,2019-03-01,264919,new_york_university:bbc
BBC,2019-04-01,233713,new_york_university:bbc
BBC,2019-05-01,287262,new_york_university:bbc
BBC,2019-06-01,251708,new_york_university:bbc
BBC,2019-07-01,259605,new_york_university:bbc
BBC,2019-08-01,254388,new_york_university:bbc
BBC,2019-09-01,284097,new_york_university:bbc
BBC,2019-10-01,282740,new_york_university:bbc
BBC,2019-11-01,358203,new_york_university:bbc
BBC,2019-12-01,346467,new_york_university:bbc
BBC,2020-01-01,523181,new_york_university:bbc
BBC,2020-02-01,430539,new_york_university:bbc
BBC,2020-03-01,452586,new_york_university:bbc
BBC,2020-04-01,330463,new_york_university:bbc
BBC,2020-05-01,323430,new_york_university:bbc
BBC,2020-06-01,290738,new_york_university:bbc
BBC,2020-07-01,274368,new_york_university:bbc
BBC,2020-08-01,306033,new_york_university:bbc
BBC,2020-09-01,253999,new_york_university:bbc
BBC,2020-10-01,280406,new_york_university:bbc
BBC,2020-11-01,306752,new_york_university:bbc
Flag of Brazil,2015-10-01,8694,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2015-11-01,10280,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2015-12-01,8269,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2016-01-01,10271,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2016-02-01,10059,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2016-03-01,9119,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2016-04-01,7626,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2016-05-01,7793,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2016-06-01,6747,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2016-07-01,5540,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2016-08-01,10565,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2016-09-01,5819,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2016-10-01,7300,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2016-11-01,7278,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2016-12-01,10058,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2017-01-01,9260,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2017-02-01,7873,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2017-03-01,7089,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2017-04-01,4259,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2017-05-01,4189,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2017-06-01,3532,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2017-07-01,3655,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2017-08-01,4753,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2017-09-01,5700,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2017-10-01,4830,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2017-11-01,5331,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2017-12-01,5695,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2018-01-01,6293,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2018-02-01,6439,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2018-03-01,5945,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2018-04-01,4988,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2018-05-01,8987,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2018-06-01,13235,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2018-07-01,9270,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2018-08-01,5984,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2018-09-01,5103,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2018-10-01,386041,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2018-11-01,833386,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2018-12-01,1074327,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2019-01-01,1213242,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2019-02-01,883169,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2019-03-01,1166278,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2019-04-01,1064317,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2019-05-01,1278907,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2019-06-01,1209025,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2019-07-01,1260373,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2019-08-01,1283043,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2019-09-01,1420204,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2019-10-01,1264433,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2019-11-01,1167590,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2019-12-01,1019596,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2020-01-01,1007326,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2020-02-01,1240126,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2020-03-01,1157177,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2020-04-01,745136,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2020-05-01,638636,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2020-06-01,617166,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2020-07-01,741326,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2020-08-01,824108,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2020-09-01,1003056,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2020-10-01,948877,causal_inference:file_flag_of_brazil_svg
Flag of Brazil,2020-11-01,863476,causal_inference:file_flag_of_brazil_svg
Al Jazeera,2015-10-01,56497,causal_inference:al_jazeera
Al Jazeera,2015-11-01,86501,causal_inference:al_jazeera
Al Jazeera,2015-12-01,144425,causal_inference:al_jazeera
Al Jazeera,2016-01-01,96752,causal_inference:al_jazeera
Al Jazeera,2016-02-01,51289,causal_inference:al_jazeera
Al Jazeera,2016-03-01,54888,causal_inference:al_jazeera
Al Jazeera,2016-04-01,60441,causal_inference:al_jazeera
Al Jazeera,2016-05-01,42862,causal_inference:al_jazeera
Al Jazeera,2016-06-01,46097,causal_inference:al_jazeera
Al Jazeera,2016-07-01,57597,causal_inference:al_jazeera
Al Jazeera,2016-08-01,55144,causal_inference:al_jazeera
Al Jazeera,2016-09-01,50532,causal_inference:al_jazeera
Al Jazeera,2016-10-01,61096,causal_inference:al_jazeera
Al Jazeera,2016-11-01,68808,causal_inference:al_jazeera
Al Jazeera,2016-12-01,64714,causal_inference:al_jazeera
Al Jazeera,2017-01-01,70317,causal_inference:al_jazeera
Al Jazeera,2017-02-01,62942,causal_inference:al_jazeera
Al Jazeera,2017-03-01,63207,causal_inference:al_jazeera
Al Jazeera,2017-04-01,65855,causal_inference:al_jazeera
Al Jazeera,2017-05-01,61546,causal_inference:al_jazeera
Al Jazeera,2017-06-01,172687,causal_inference:al_jazeera
Al Jazeera,2017-07-01,82218,causal_inference:al_jazeera
Al Jazeera,2017-08-01,74303,causal_inference:al_jazeera
Al Jazeera,2017-09-01,56427,causal_inference:al_jazeera
Al Jazeera,2017-10-01,53442,causal_inference:al_jazeera
Al Jazeera,2017-11-01,52260,causal_inference:al_jazeera
Al Jazeera,2017-12-01,51210,causal_inference:al_jazeera
Al Jazeera,2018-01-01,48211,causal_inference:al_jazeera
Al Jazeera,2018-02-01,106309,causal_inference:al_jazeera
Al Jazeera,2018-03-01,115317,causal_inference:al_jazeera
Al Jazeera,2018-04-01,108403,causal_inference:al_jazeera
Al Jazeera,2018-05-01,110385,causal_inference:al_jazeera
Al Jazeera,2018-06-01,96016,causal_inference:al_jazeera
Al Jazeera,2018-07-01,103317,causal_inference:al_jazeera
Al Jazeera,2018-08-01,99881,causal_inference:al_jazeera
Al Jazeera,2018-09-01,87616,causal_inference:al_jazeera
Al Jazeera,2018-10-01,136138,causal_inference:al_jazeera
Al Jazeera,2018-11-01,121915,causal_inference:al_jazeera
Al Jazeera,2018-12-01,123122,causal_inference:al_jazeera
Al Jazeera,2019-01-01,123837,causal_inference:al_jazeera
Al Jazeera,2019-02-01,126964,causal_inference:al_jazeera
Al Jazeera,2019-03-01,169630,causal_inference:al_jazeera
Al Jazeera,2019-04-01,161545,causal_inference:al_jazeera
Al Jazeera,2019-05-01,242717,causal_inference:al_jazeera
Al Jazeera,2019-06-01,275253,causal_inference:al_jazeera
Al Jazeera,2019-07-01,234356,causal_inference:al_jazeera
Al Jazeera,2019-08-01,278293,causal_inference:al_jazeera
Al Jazeera,2019-09-01,310815,causal_inference:al_jazeera
Al Jazeera,2019-10-01,302569,causal_inference:al_jazeera
Al Jazeera,2019-11-01,257654,causal_inference:al_jazeera
Al Jazeera,2019-12-01,306067,causal_inference:al_jazeera
Al Jazeera,2020-01-01,403823,causal_inference:al_jazeera
Al Jazeera,2020-02-01,320944,causal_inference:al_jazeera
Al Jazeera,2020-03-01,369795,causal_inference:al_jazeera
Al Jazeera,2020-04-01,350408,causal_inference:al_jazeera
Al Jazeera,2020-05-01,384376,causal_inference:al_jazeera
Al Jazeera,2020-06-01,326962,causal_inference:al_jazeera
Al Jazeera,2020-07-01,256739,causal_inference:al_jazeera
Al Jazeera,2020-08-01,250454,causal_inference:al_jazeera
Al Jazeera,2020-09-01,239179,causal_inference:al_jazeera
Al Jazeera,2020-10-01,327626,causal_inference:al_jazeera
Al Jazeera,2020-11-01,315890,causal_inference:al_jazeera
Emily Hampshire,2015-10-01,8485,causal_inference:emily_hampshire
Emily Hampshire,2015-11-01,15055,causal_inference:emily_hampshire
Emily Hampshire,2015-12-01,12775,causal_inference:emily_hampshire
Emily Hampshire,2016-01-01,19615,causal_inference:emily_hampshire
Emily Hampshire,2016-02-01,17297,causal_inference:emily_hampshire
Emily Hampshire,2016-03-01,21790,causal_inference:emily_hampshire
Emily Hampshire,2016-04-01,27102,causal_inference:emily_hampshire
Emily Hampshire,2016-05-01,25568,causal_inference:emily_hampshire
Emily Hampshire,2016-06-01,26897,causal_inference:emily_hampshire
Emily Hampshire,2016-07-01,21623,causal_inference:emily_hampshire
Emily Hampshire,2016-08-01,13612,causal_inference:emily_hampshire
Emily Hampshire,2016-09-01,16662,causal_inference:emily_hampshire
Emily Hampshire,2016-10-01,14300,causal_inference:emily_hampshire
Emily Hampshire,2016-11-01,13943,causal_inference:emily_hampshire
Emily Hampshire,2016-12-01,23489,causal_inference:emily_hampshire
Emily Hampshire,2017-01-01,38811,causal_inference:emily_hampshire
Emily Hampshire,2017-02-01,70313,causal_inference:emily_hampshire
Emily Hampshire,2017-03-01,53202,causal_inference:emily_hampshire
Emily Hampshire,2017-04-01,31319,causal_inference:emily_hampshire
Emily Hampshire,2017-05-01,39981,causal_inference:emily_hampshire
Emily Hampshire,2017-06-01,24759,causal_inference:emily_hampshire
Emily Hampshire,2017-07-01,20676,causal_inference:emily_hampshire
Emily Hampshire,2017-08-01,18310,causal_inference:emily_hampshire
Emily Hampshire,2017-09-01,13599,causal_inference:emily_hampshire
Emily Hampshire,2017-10-01,38078,causal_inference:emily_hampshire
Emily Hampshire,2017-11-01,28414,causal_inference:emily_hampshire
Emily Hampshire,2017-12-01,28576,causal_inference:emily_hampshire
Emily Hampshire,2018-01-01,36886,causal_inference:emily_hampshire
Emily Hampshire,2018-02-01,29824,causal_inference:emily_hampshire
Emily Hampshire,2018-03-01,31290,causal_inference:emily_hampshire
Emily Hampshire,2018-04-01,28730,causal_inference:emily_hampshire
Emily Hampshire,2018-05-01,28998,causal_inference:emily_hampshire
Emily Hampshire,2018-06-01,36267,causal_inference:emily_hampshire
Emily Hampshire,2018-07-01,38682,causal_inference:emily_hampshire
Emily Hampshire,2018-08-01,28973,causal_inference:emily_hampshire
Emily Hampshire,2018-09-01,43243,causal_inference:emily_hampshire
Emily Hampshire,2018-10-01,62667,causal_inference:emily_hampshire
Emily Hampshire,2018-11-01,181258,causal_inference:emily_hampshire
Emily Hampshire,2018-12-01,81517,causal_inference:emily_hampshire
Emily Hampshire,2019-01-01,133319,causal_inference:emily_hampshire
Emily Hampshire,2019-02-01,111786,causal_inference:emily_hampshire
Emily Hampshire,2019-03-01,101240,causal_inference:emily_hampshire
Emily Hampshire,2019-04-01,82521,causal_inference:emily_hampshire
Emily Hampshire,2019-05-01,73343,causal_inference:emily_hampshire
Emily Hampshire,2019-06-01,91840,causal_inference:emily_hampshire
Emily Hampshire,2019-07-01,103753,causal_inference:emily_hampshire
Emily Hampshire,2019-08-01,92985,causal_inference:emily_hampshire
Emily Hampshire,2019-09-01,80536,causal_inference:emily_hampshire
Emily Hampshire,2019-10-01,135908,causal_inference:emily_hampshire
Emily Hampshire,2019-11-01,97730,causal_inference:emily_hampshire
Emily Hampshire,2019-12-01,104216,causal_inference:emily_hampshire
Emily Hampshire,2020-01-01,173918,causal_inference:emily_hampshire
Emily Hampshire,2020-02-01,142692,causal_inference:emily_hampshire
Emily Hampshire,2020-03-01,143483,causal_inference:emily_hampshire
Emily Hampshire,2020-04-01,267075,causal_inference:emily_hampshire
Emily Hampshire,2020-05-01,202676,causal_inference:emily_hampshire
Emily Hampshire,2020-06-01,158986,causal_inference:emily_hampshire
Emily Hampshire,2020-07-01,157884,causal_inference:emily_hampshire
Emily Hampshire,2020-08-01,175052,causal_inference:emily_hampshire
Emily Hampshire,2020-09-01,308334,causal_inference:emily_hampshire
Emily Hampshire,2020-10-01,561860,causal_inference:emily_hampshire
Emily Hampshire,2020-11-01,365446,causal_inference:emily_hampshire
Noah Reid,2015-10-01,4902,causal_inference:noah_reid
Noah Reid,2015-11-01,3808,causal_inference:noah_reid
Noah Reid,2015-12-01,3510,causal_inference:noah_reid
Noah Reid,2016-01-01,3871,causal_inference:noah_reid
Noah Reid,2016-02-01,2745,causal_inference:noah_reid
Noah Reid,2016-03-01,2671,causal_inference:noah_reid
Noah Reid,2016-04-01,4826,causal_inference:noah_reid
Noah Reid,2016-05-01,9301,causal_inference:noah_reid
Noah Reid,2016-06-01,3363,causal_inference:noah_reid
Noah Reid,2016-07-01,2173,causal_inference:noah_reid
Noah Reid,2016-08-01,2077,causal_inference:noah_reid
Noah Reid,2016-09-01,1959,causal_inference:noah_reid
Noah Reid,2016-10-01,1829,causal_inference:noah_reid
Noah Reid,2016-11-01,1593,causal_inference:noah_reid
Noah Reid,2016-12-01,1753,causal_inference:noah_reid
Noah Reid,2017-01-01,1889,causal_inference:noah_reid
Noah Reid,2017-02-01,1762,causal_inference:noah_reid
Noah Reid,2017-03-01,3185,causal_inference:noah_reid
Noah Reid,2017-04-01,7156,causal_inference:noah_reid
Noah Reid,2017-05-01,5000,causal_inference:noah_reid
Noah Reid,2017-06-01,3144,causal_inference:noah_reid
Noah Reid,2017-07-01,3073,causal_inference:noah_reid
Noah Reid,2017-08-01,2928,causal_inference:noah_reid
Noah Reid,2017-09-01,2718,causal_inference:noah_reid
Noah Reid,2017-10-01,8348,causal_inference:noah_reid
Noah Reid,2017-11-01,4648,causal_inference:noah_reid
Noah Reid,2017-12-01,5333,causal_inference:noah_reid
Noah Reid,2018-01-01,12050,causal_inference:noah_reid
Noah Reid,2018-02-01,10925,causal_inference:noah_reid
Noah Reid,2018-03-01,26953,causal_inference:noah_reid
Noah Reid,2018-04-01,12959,causal_inference:noah_reid
Noah Reid,2018-05-01,17179,causal_inference:noah_reid
Noah Reid,2018-06-01,12135,causal_inference:noah_reid
Noah Reid,2018-07-01,10237,causal_inference:noah_reid
Noah Reid,2018-08-01,9870,causal_inference:noah_reid
Noah Reid,2018-09-01,8796,causal_inference:noah_reid
Noah Reid,2018-10-01,45010,causal_inference:noah_reid
